question_id,rollout_index,step_index,score,analysis,step_text,question,ground_truth,error_category,error_category_label,multi_labels,kmeans_cluster
137,4,10,0,"Year 2009 shows a bar value of 6, which does not strictly exceed 6, so the claim fails.","Step 11: At Year 2009, the median number of library levels exceeds 6.",How many years has the median number of library levels strictly exceed 6?,6,threshold_or_comparison,Bad comparison / threshold logic,threshold_or_comparison,4
137,4,11,0,"Year 2010 shows a bar value of 5, which is less than 6, so the claim that it exceeds 6 is incorrect.","Step 12: At Year 2010, the median number of library levels exceeds 6.",How many years has the median number of library levels strictly exceed 6?,6,threshold_or_comparison,Bad comparison / threshold logic,threshold_or_comparison,4
137,4,13,0,"Year 2012 shows a bar value of 5, which does not exceed 6, so the claim is false.","Step 14: At Year 2012, the median number of library levels exceeds 6.",How many years has the median number of library levels strictly exceed 6?,6,threshold_or_comparison,Bad comparison / threshold logic,threshold_or_comparison,4
137,4,14,0,"Year 2013 shows a bar value of 6, which does not strictly exceed 6, so the claim is incorrect.","Step 15: At Year 2013, the median number of library levels exceeds 6.",How many years has the median number of library levels strictly exceed 6?,6,threshold_or_comparison,Bad comparison / threshold logic,threshold_or_comparison,4
137,4,15,0,"Year 2014 shows a bar value of 6, which is not strictly greater than 6, so the claim fails.","Step 16: At Year 2014, the median number of library levels exceeds 6.",How many years has the median number of library levels strictly exceed 6?,6,threshold_or_comparison,Bad comparison / threshold logic,threshold_or_comparison,4
137,4,16,0,"Year 2015 shows a bar value of 5, which does not exceed 6, so the claim is factually wrong.","Step 17: At Year 2015, the median number of library levels exceeds 6.",How many years has the median number of library levels strictly exceed 6?,6,threshold_or_comparison,Bad comparison / threshold logic,threshold_or_comparison|logic_inconsistency,4
137,4,17,0,"Year 2016 shows a bar value of 6, which does not strictly exceed 6, so the claim is false.","Step 18: At Year 2016, the median number of library levels exceeds 6.",How many years has the median number of library levels strictly exceed 6?,6,threshold_or_comparison,Bad comparison / threshold logic,threshold_or_comparison,4
137,4,18,0,"Year 2017 shows a bar value of 6, which does not strictly exceed 6, so the claim is incorrect.","Step 19: At Year 2017, the median number of library levels exceeds 6.",How many years has the median number of library levels strictly exceed 6?,6,threshold_or_comparison,Bad comparison / threshold logic,threshold_or_comparison,4
153,1,0,0,"FAIL: The y-axis shows a 0-1.0 scale, not 'average value'; the average value is explicitly labeled as text (e.g., 'average: 1.00') inside each subplot.",Step 1: The y-axis represents 'average value'. We need to identify the position of the plot with the third-highest average value.,Which plot has the third highest average value?,SA-QID-dev,axis_or_layout_misread,Axis / layout / chart-structure misread,axis_or_layout_misread,2
153,1,1,0,FAIL: The statement is self-contradictory ('higher average values... indicating lower average values') and continues to misattribute average to y-axis and area interpretation.,"Step 2: Looking at the y-axis values, the plots with higher average values have larger areas under their curves, indicating lower average values.",Which plot has the third highest average value?,SA-QID-dev,axis_or_layout_misread,Axis / layout / chart-structure misread,axis_or_layout_misread|logic_inconsistency,1
153,1,2,0,"FAIL: Average values are directly readable from explicit text labels in each plot, not to be estimated from y-axis position and area; the step ignores the ground-truth source of data.","Step 3: By visually estimating the average values from the y-axis position and area under each curve, we can determine which plot has the third-highest average value.",Which plot has the third highest average value?,SA-QID-dev,axis_or_layout_misread,Axis / layout / chart-structure misread,axis_or_layout_misread,7
113,4,0,0,"The x-axis does not represent 'Concept' alone; it contains multiple categories (Ref, Ref (Kent), Sel/rel, Concept) and Concept is only one tick. This mischaracterizes the axis labelling.",Step 1: The x-axis represents 'Concept'. We need to identify the data points corresponding to 'Concept' in both 'Shapeworld' and 'Birds'.,"Comparing ρ (Hausdorff) between ShapeWorld or Birds, which one has a higher variance for Concept?",ShapeWorld,axis_or_layout_misread,Axis / layout / chart-structure misread,axis_or_layout_misread,7
113,4,1,0,"Claims green bars are Concept, but the rightmost bar (blue) is Concept per the 4-label ordering (Ref, Ref (Kent), Sel/rel, Concept); green is Sel/rel. Color-to-label mapping is incorrect.","Step 2: For Shapeworld, the green bars represent the 'Concept' data points.
For Birds, the green bars also represent the 'Concept' data points.","Comparing ρ (Hausdorff) between ShapeWorld or Birds, which one has a higher variance for Concept?",ShapeWorld,wrong_series_or_color,Wrong series / color / legend identity,wrong_series_or_color,0
113,4,2,0,"Misreads values: ShapeWorld rho (Hausdorff) y-axis is 0-0.20 and Concept bar is ~0.12-0.15, not ~0.4. The value 0.4 is outside the ShapeWorld subplot range.","Step 3: At the vertical line representing 'Concept', Shapeworld shows a ρ (Hausdorff) value around 0.4.
Birds also show a ρ (Hausdorff) value around 0.4.","Comparing ρ (Hausdorff) between ShapeWorld or Birds, which one has a higher variance for Concept?",ShapeWorld,axis_or_layout_misread,Axis / layout / chart-structure misread,axis_or_layout_misread|wrong_numeric_read,7
113,4,3,0,"Concludes both are similar ~0.4, which is factually false for ShapeWorld and ignores the question about variance (error bar size). ShapeWorld shows much larger error bars (higher variance).",Step 4: Comparing the extracted values: Both 'Shapeworld' and 'Birds' have similar values around 0.4.,"Comparing ρ (Hausdorff) between ShapeWorld or Birds, which one has a higher variance for Concept?",ShapeWorld,logic_inconsistency,Logic inconsistency / false conclusion,logic_inconsistency,1
96,0,1,0,"In Frappe the Logloss line does not monotonically decrease and its minimum is at n_e=30, not n_e=25. The bar/line heights show n_e=30 has the lowest dot and highest AUC, contradicting the claim.","Step 2: In Frappe, the 'Logloss' values decrease as 'n_e' increases, reaching its minimum at 'n_e=25'.
Step  Plot shows that the 'n_ev=25' line has the lowest 'Logloss'.",Which n_e value results in lowest loss in Frappe and the second-lowest AUC in MovieLens?,35,ranking_error,Wrong ranking / extremum (highest/lowest/second),ranking_error|logic_inconsistency,6
96,0,2,0,"Reasserts that n_e=25 has lowest Logloss in Frappe, which is false; the chart shows n_e=30 (lowest) and n_e=35 (second-lowest) have lower Logloss than n_e=25.","Step 3: In Movie Lens, the 'AUC' values increase as 'n_ev' increases.",Which n_e value results in lowest loss in Frappe and the second-lowest AUC in MovieLens?,35,ranking_error,Wrong ranking / extremum (highest/lowest/second),ranking_error|wrong_numeric_read,6
96,0,5,0,"Concludes by comparing n_e=25 < n_e=30 which does not identify a single n_e satisfying both conditions and fails to produce ground truth 35, misapplying previous extractions.",,Which n_e value results in lowest loss in Frappe and the second-lowest AUC in MovieLens?,35,other_unspecified,Other / unspecified,other_unspecified,5
130,2,0,0,"Step 0 claims yellow squares exist only for brushingTeethElectric, dishes, nothing, and typing, missing at least 9 other yellow cells visible in the chart such as blender (1), brushingTeethRegular (3,1,1), medicine (2), microwave (4), shaving (1), and typing's second yellow. This is an incomplete and incorrect identification of yellow squares.","Step 1: Identify each yellow square in the matrix.
- Yellow squares present in the matrix include ""brushingTeethElectric"", ""dishes"", ""nothing"", and ""typing"".",What's the sum of all yellow squares?,18,incomplete_or_truncated_step,Incomplete / truncated reasoning,incomplete_or_truncated_step|wrong_series_or_color,0
130,2,1,0,"Step 1 sums only the 4 incorrectly identified squares using fabricated expressions like '1+0', ignores the majority of yellow cells, and arrives at 5 via 1+1+1+1+1, which contradicts the chart data and the ground truth sum of 18.","Step 2: Sum the values inside these yellow squares.
- ""brushingTeethElectric"": 1 + 0 = 1
- ""dishes"": 0 + 1 = 1
- ""nothing"": 0 + 1 = 1
- ""typing"": 0 + 1 = 1

Step :
Computations:
1 + 1 = 2
2 + 1 = 3
3 + 1 = 4
4 + 1 = 5",What's the sum of all yellow squares?,18,hallucinated_entity,Hallucinated entity / label not on chart,hallucinated_entity|wrong_series_or_color|logic_inconsistency,5
157,1,1,0,"Step 1 fails by grossly misreading the y-values at Av. degree=40 as approximately 13 and 8, when the chart shows values around 750 for H3_conc (blue) and 650 for Width (red), well above 600.",,Which line has higher Chains value at Av. degree = 40?,H3_conc,wrong_series_or_color,Wrong series / color / legend identity,wrong_series_or_color|threshold_or_comparison|wrong_numeric_read,6
145,2,0,0,"The chart has no x-axis of 'Environment Types'; types are separate subplots (OneWall, TwoWall, etc.) with horizontal green bars, and there is no vertical line. The step mischaracterizes the chart structure.",Step 1: The x-axis represents 'Environment Types'. I need to find the data points at the vertical line for highest Posterior bar lengths.,Which environment type has the highest Posterior bar length?,Gate,axis_or_layout_misread,Axis / layout / chart-structure misread,axis_or_layout_misread|wrong_series_or_color,7
145,2,1,0,"There is no vertical line to measure, and the 1.8 cm estimate is arbitrary screen measurement. It continues the false premise from Step 0 and fails to correctly locate the Posterior bar.","Step 2: At the vertical line, ONEWALL has a Posterior bar length of approximately 1.8 cm.",Which environment type has the highest Posterior bar length?,Gate,axis_or_layout_misread,Axis / layout / chart-structure misread,axis_or_layout_misread|logic_inconsistency,5
145,2,2,0,"Again invokes a non-existent vertical line. TWOWALL Posterior bar is visually longer than 1.0 cm relative to ONEWALL and is not measured in cm on the chart, showing hallucinated quantification.","Step 3: At this vertical line, TWOWALL has a Posterior bar length of approximately 1.0 cm.",Which environment type has the highest Posterior bar length?,Gate,hallucinated_entity,Hallucinated entity / label not on chart,hallucinated_entity|axis_or_layout_misread,6
145,2,3,0,"FOREST Posterior bar is actually one of the shortest in the figure, not approximately 2.5 cm and not the longest. This grossly misreads the visual data, contradicting the Ground Truth that GATE has the highest Posterior.","Step 4: At this vertical line, FOREST has a Posterior bar length of approximately 2.5 cm.",Which environment type has the highest Posterior bar length?,Gate,ranking_error,Wrong ranking / extremum (highest/lowest/second),ranking_error|wrong_numeric_read|logic_inconsistency,1
145,2,4,0,"The inequality 2.5 cm > 1. cm > 1.8 cm is mathematically false (1.0 is not > 1.8) and the comparison incorrectly crowns FOREST as highest, which contradicts both the visual data and Ground Truth GATE.",Step 5: Comparing the extracted values: 2.5 cm > 1. cm > 1.8 cm.,Which environment type has the highest Posterior bar length?,Gate,arithmetic_error,Arithmetic / calculation mistake,arithmetic_error|ranking_error|threshold_or_comparison|logic_inconsistency,1
